journal_entry_id,gl_account_number,debit_credit_indicator
6000000712,51150914,S
6000000713,51150914,S
6000000713,51200914,H
6000000714,51200914,H
6000000714,51150914,S
6000000715,51150914,S
6000000715,51200914,H
6000000716,51200914,H
6000000716,51150914,S
6000000717,421000,S
6000000717,51150914,H
6000000718,51150914,S
6000000718,51150914,H
6000000718,401400,S
6000000718,51200914,H
6000000719,51200914,H
6000000719,627800,S
6000000720,627800,S
6000000720,51200914,H
6000000721,51150914,S
6000000721,401400,H
6000000721,51200914,S
6000000721,51150914,H
6000000722,51200914,H
6000000722,51150914,S
6000000723,51150914,S
6000000723,51200914,H
6000000724,51200914,H
6000000724,51150914,S
6000000725,627800,S
6000000725,51150914,H
6000000726,51150914,H
6000000726,627800,S
6000000727,627800,S
6000000727,51200914,H
6000000728,51200914,H
6000000728,627800,S
6000000729,51200914,S
6000000729,51120914,H
6000000730,51150914,S
6000000730,51200914,H
6000000731,51200914,H
6000000731,627800,S
6000000732,627800,S
6000000732,51200914,H
6000000733,51200914,H
6000000733,627800,S
6000000734,51200914,H
6000000734,627800,S
6000000735,627800,S
6000000735,51200914,H
6000000736,51200914,H
6000000736,627800,S
6000000737,627800,S
6000000737,51200914,H
6000000738,627800,S
6000000738,51200914,H
6000000739,51200914,H
6000000739,627800,S
6000000740,627800,S
6000000740,51200914,H
6000000741,51200914,S
6000000741,51120914,H
6000000742,51120914,H
6000000742,51200914,S
6000000743,51150914,S
6000000743,51200914,H
6000000744,51150914,S
6000000744,51200914,H
6000000745,51200914,H
6000000745,51150914,S
6000000746,51150914,S
6000000746,51200914,H
6000000747,51150914,S
6000000747,51200914,H
6000000748,51200914,S
6000000748,51120914,H
6000000749,51200914,H
6000000749,51150914,S
6000000750,51150914,S
6000000750,51200914,H
6000000751,51200914,S
6000000751,51120914,H
6000000752,51150914,S
6000000752,51200914,H
6000000753,51200914,H
6000000753,51150914,S
6000000754,51120914,H
6000000754,51200914,S
6000000755,421000,S
6000000755,51150914,H
6000000756,51150914,H
6000000756,421000,S
6000000757,51200914,S
6000000757,51120914,H
6000000758,51120914,H
6000000758,51200914,S
6000000759,627800,S
6000000759,51200914,H
6000000760,51200914,H
6000000760,627800,S
6000000761,627800,S
6000000761,51200914,H
6000000762,51200914,H
6000000762,627800,S
6000000763,627800,S
6000000763,51200914,H
6000000764,51200914,H
6000000764,627800,S
6000000765,627800,S
6000000765,51200914,H
6000000766,51200914,H
6000000766,627800,S
6000000767,51150914,S
6000000767,51200914,H
6000000768,51200914,H
6000000768,51150914,S
6000000769,51150914,S
6000000769,51200914,H
6000000770,51200914,H
6000000770,51150914,S
6000000771,51200914,H
6000000771,627800,S
6000000772,627800,S
6000000772,51200914,H
6000000773,51200914,H
6000000773,51150914,S
6000000774,51150914,S
6000000774,51200914,H
6000000775,51200914,H
6000000775,51150914,S
6000000776,627800,S
6000000776,51150914,H
6000000777,627800,S
6000000777,51150914,H
6000000778,51150914,S
6000000778,51200914,H
6000000779,51200914,H
6000000779,627800,S
6000000780,627800,S
6000000780,51200914,H
6000000781,627800,S
6000000781,51200914,H
6000000782,51200914,H
6000000782,627800,S
6000000783,627800,S
6000000783,51200914,H
6000000784,51200914,H
6000000784,627800,S
6000000785,627800,S
6000000785,51200914,H
6000000786,51200914,H
6000000786,627800,S
6000000787,627800,S
6000000787,51200914,H
6000000788,51200914,H
6000000788,627800,S
6000000789,627800,S
6000000789,51200914,H
6000000790,51200914,H
6000000790,627800,S
6000000791,627800,S
6000000791,51200914,H
6000000792,51200914,H
6000000792,627800,S
6000000793,51120914,H
6000000793,51200914,S
6000000794,51200914,H
6000000794,51150914,S
6000000795,51150914,S
6000000795,51200914,H
6000000796,51200914,H
6000000796,51150914,S
6000000797,51150914,S
6000000797,51200914,H
6000000798,51200914,H
6000000798,51150914,S
6000000799,51150914,S
6000000799,51200914,H
6000000800,51200914,H
6000000800,51150914,S
6000000801,51120914,H
6000000801,51200914,S
6000000802,51200914,H
6000000802,627800,S
6000000803,627800,S
6000000803,51200914,H
6000000804,51200914,H
6000000804,627800,S
6000000805,627800,S
6000000805,51200914,H
6000000806,627800,S
6000000806,51200914,H
6000000807,51200914,H
6000000807,627800,S
6000000808,51120914,H
6000000808,51200914,S
6000000809,51200914,H
6000000809,51150914,S
6000000810,51150914,S
6000000810,51200914,H
6000000811,51200914,H
6000000811,51150914,S
6000000812,627800,S
6000000812,51200914,H
6000000813,51200914,H
6000000813,627800,S
6000000814,627800,S
6000000814,51200914,H
6000000815,51200914,H
6000000815,627800,S
6000000816,627800,S
6000000816,51200914,H
6000000817,51200914,H
6000000817,627800,S
6000000818,51200914,H
6000000818,51150914,S
6000000819,51200914,H
6000000819,51150914,S
6000000820,51200914,H
6000000820,51150914,S
6000000821,51150914,S
6000000821,51200914,H
6000000822,51200914,H
6000000822,51150914,S
6000000823,51120914,H
6000000823,51200914,S
6000000824,51150914,S
6000000824,51200914,H
6000000825,51150914,S
6000000825,51200914,H
6000000826,627800,S
6000000826,51200914,H
6000000827,51200914,H
6000000827,627800,S
6000000828,627800,S
6000000828,51200914,H
6000000829,51200914,H
6000000829,627800,S
6000000830,627800,S
6000000830,51200914,H
6000000831,51200914,H
6000000831,627800,S
6000000832,51150914,S
6000000832,51200914,H
6000000833,51200914,H
6000000833,51150914,S
6000000834,51150914,S
6000000834,51200914,H
6000000835,51200914,H
6000000835,51150914,S
6000000836,51200914,S
6000000836,51120914,H
6000000837,51200914,S
6000000837,51120914,H
6000000838,51150914,S
6000000838,51200914,H
6000000839,51200914,H
6000000839,51150914,S
6000000840,627800,S
6000000840,51150914,H
6000000841,51150914,H
6000000841,627800,S
6000000842,627800,S
6000000842,51200914,H
6000000843,51200914,H
6000000843,627800,S
6000000844,627800,S
6000000844,51200914,H
6000000845,51200914,H
6000000845,627800,S
6000000846,51150914,S
6000000846,51200914,H
6000000847,51200914,H
6000000847,51150914,S
6000000848,627800,S
6000000848,51200914,H
6000000849,51200914,H
6000000849,627800,S
6000000850,51120914,H
6000000850,51200914,S
6000000851,51200914,H
6000000851,51150914,S
6000000852,51120914,H
6000000852,51200914,S
6000000853,51200914,S
6000000853,51120914,H
6000000854,51120914,H
6000000854,51200914,S
6000000855,51200914,H
6000000855,627800,S
6000000856,51200914,H
6000000856,627800,S
6000000857,51120914,H
6000000857,51200914,S
6000000858,51200914,H
6000000858,51150914,S
6000000859,51150914,S
6000000859,51200914,H
6000000860,51200914,H
6000000860,51150914,S
6000000861,51200914,H
6000000861,627800,S
6000000862,51200914,H
6000000862,627800,S
6000000863,627800,S
6000000863,51200914,H
6000000864,51200914,H
6000000864,627800,S
6000000865,627800,S
6000000865,51200914,H
6000000866,51200914,H
6000000866,627800,S
6000000867,51200914,H
6000000867,51150914,S
6000000868,51150914,S
6000000868,51200914,H
6000000869,51200914,H
6000000869,51150914,S
6000000870,51200914,H
6000000870,51150914,S
6000000871,51150914,S
6000000871,51200914,H
6000000872,51150914,S
6000000872,51200914,H
6000000873,51200914,H
6000000873,627800,S
6000000874,627800,S
6000000874,51200914,H
6000000875,51200914,H
6000000875,627800,S
6000000876,51200914,H
6000000876,627800,S
6000000877,627800,S
6000000877,51200914,H
6000000878,51200914,H
6000000878,627800,S
6000000879,627800,S
6000000879,51200914,H
6000000880,51200914,H
6000000880,627800,S
6000000881,51120914,H
6000000881,51200914,S
6000000882,51200914,H
6000000882,51150914,S
6000000883,51200914,H
6000000883,51150914,S
6000000884,51200914,H
6000000884,51150914,S
6000000885,51150914,S
6000000885,51200914,H
6000000886,51150914,S
6000000886,51200914,H
6000000887,51200914,H
6000000887,51150914,S
6000000888,51150914,S
6000000888,51200914,H
6000000889,51200914,H
6000000889,51150914,S
6000000890,627800,S
6000000890,51150914,H
6000000891,51150914,H
6000000891,627800,S
6000000892,51150914,S
6000000892,51200914,H
6000000893,627800,S
6000000893,51200914,H
6000000894,51200914,H
6000000894,627800,S
6000000895,51150914,S
6000000895,51200914,H
6000000896,51200914,H
6000000896,51150914,S
6000000897,51150914,S
6000000897,51200914,H
6000000898,51200914,H
6000000898,51150914,S
6000000899,627800,S
6000000899,51200914,H
6000000900,51200914,H
6000000900,627800,S
6000000901,627800,S
6000000901,51200914,H
6000000902,51200914,H
6000000902,627800,S
6000000903,51150914,S
6000000903,51200914,H
6000000904,51200914,H
6000000904,51150914,S
6000000905,51150914,S
6000000905,51200914,H
6000000906,51200914,S
6000000906,51120914,H
6000000907,51120914,H
6000000907,51200914,S
6000000908,51200914,S
6000000908,51120914,H
6000000909,627800,S
6000000909,51200914,H
6000000910,51200914,H
6000000910,627800,S
6000000911,627800,S
6000000911,51200914,H
6000000912,51200914,H
6000000912,627800,S
6000000913,51200914,H
6000000913,627800,S
6000000914,627800,S
6000000914,51200914,H
6000000915,51200914,H
6000000915,51150914,S
6000000916,51150914,S
6000000916,51200914,H
6000000917,51200914,H
6000000917,51150914,S
6000000918,51120914,H
6000000918,51200914,S
6000000919,51200914,S
6000000919,51120914,H
6000000920,627800,S
6000000920,51200914,H
6000000921,51200914,H
6000000921,627800,S
6000000922,627800,S
6000000922,51200914,H
6000000923,51200914,H
6000000923,627800,S
6000000924,627800,S
6000000924,51200914,H
6000000925,51200914,H
6000000925,627800,S
6000000926,627800,S
6000000926,51200914,H
6000000927,51200914,H
6000000927,627800,S
6000000928,627800,S
6000000928,51200914,H
6000000929,51200914,H
6000000929,627800,S
6000000930,627800,S
6000000930,51200914,H
6000000931,51200914,H
6000000931,627800,S
6000000932,627800,S
6000000932,51200914,H
6000000933,51200914,H
6000000933,627800,S
6000000934,51200914,S
6000000934,51120914,H
6000000935,51150914,S
6000000935,51200914,H
6000000936,51200914,H
6000000936,51150914,S
6000000937,51150914,S
6000000937,51200914,H
6000000938,51150914,S
6000000938,51200914,H
6000000939,51150914,S
6000000939,51200914,H
6000000940,51200914,H
6000000940,51150914,S
6000000941,51200914,H
6000000941,51150914,S
6000000942,51150914,S
6000000942,51200914,H
6000000943,51200914,H
6000000943,51150914,S
6000000944,51200914,H
6000000944,51150914,S
6000000945,51200914,H
6000000945,51150914,S
6000000946,51150914,S
6000000946,51200914,H
6000000947,51150914,S
6000000947,51200914,H
6000000948,51200914,H
6000000948,51150914,S
6000000949,51150914,H
6000000949,421000,S
6000000950,421000,S
6000000950,51150914,H
6000000951,51150914,H
6000000951,421000,S
6000000952,51150914,H
6000000952,447300,S
6000000953,431000,S
6000000953,51150914,H
6000000954,51200914,S
6000000954,51120914,H
6000000955,51120914,H
6000000955,51200914,S
6000000956,51200914,H
6000000956,51150914,S
6000000957,51120914,H
6000000957,51200914,S
6000000958,51200914,H
6000000958,51150914,S
6000000959,51200914,H
6000000959,51150914,S
6000000960,51150914,S
6000000960,51200914,H
6000000961,627800,S
6000000961,51150914,H
6000000962,627800,S
6000000962,51150914,H
6000000963,627800,S
6000000963,51200914,H
6000000964,51200914,H
6000000964,627800,S
6000000965,51200914,H
6000000965,627800,S
6000000966,627800,S
6000000966,51200914,H
6000000967,51200914,H
6000000967,627800,S
6000000968,627800,S
6000000968,51200914,H
6000000969,51120914,H
6000000969,51200914,S
6000000970,51200914,H
6000000970,51150914,S
6000000971,51150914,S
6000000971,51200914,H
6000000972,51200914,H
6000000972,51150914,S
6000000973,51150914,S
6000000973,51200914,H
6000000974,51200914,H
6000000974,51150914,S
6000000975,51200914,H
6000000975,627800,S
6000000976,627800,S
6000000976,51200914,H
6000000977,51150914,S
6000000977,51200914,H
6000000978,401100,S
6000000978,401100,S
6000000978,51150914,H
6000000979,51200914,H
6000000979,51150914,S
6000000980,51150914,S
6000000980,51200914,H
6000000981,627800,S
6000000981,51200914,H
6000000982,51200914,H
6000000982,627800,S
6000000983,627800,S
6000000983,51200914,H
6000000984,51200914,H
6000000984,627800,S
6000000985,627800,S
6000000985,51200914,H
6000000986,627800,S
6000000986,51200914,H
6000000987,627800,S
6000000987,51200914,H
6000000988,51200914,H
6000000988,627800,S
6000000989,627800,S
6000000989,51200914,H
6000000990,51200914,H
6000000990,627800,S
6000000991,51200914,H
6000000991,51150914,S
6000000992,51150914,S
6000000992,51200914,H
6000000993,51150914,S
6000000993,51200914,H
6000000994,51150914,S
6000000994,51200914,H
6000000995,51200914,H
6000000995,51150914,S
6000000996,51150914,S
6000000996,51200914,H
6000000997,51200914,H
6000000997,51150914,S
6000000998,51150914,S
6000000998,51200914,H
6000000999,51200914,H
6000000999,51150914,S
6000001000,51150914,S
6000001000,51200914,H
6000001001,51200914,H
6000001001,627800,S
6000001002,627800,S
6000001002,51200914,H
6000001003,51200914,H
6000001003,627800,S
6000001004,627800,S
6000001004,51200914,H
6000001005,627800,S
6000001005,51200914,H
6000001006,51200914,H
6000001006,627800,S
6000001007,627800,S
6000001007,51200914,H
6000001008,627800,S
6000001008,51200914,H
6000001009,51200914,H
6000001009,627800,S
6000001010,627800,S
6000001010,51200914,H
6000001011,51150914,S
6000001011,51200914,H
6000001012,51200914,H
6000001012,51150914,S
6000001013,51150914,S
6000001013,51200914,H
6000001014,51200914,H
6000001014,51150914,S
6000001015,51150914,S
6000001015,51200914,H
6000001016,51150914,S
6000001016,51200914,H
6000001017,421000,S
6000001017,51150914,H
6000001018,421000,S
6000001018,51150914,H
6000001019,447300,S
6000001019,51150914,H
6000001020,431000,S
6000001020,51150914,H
6000001021,51150914,S
6000001021,51200914,H
6000001022,51150914,S
6000001022,51200914,H
6000001023,51200914,H
6000001023,51150914,S
6000001024,627800,S
6000001024,51150914,H
6000001025,627800,S
6000001025,51150914,H
6000001026,627800,S
6000001026,51200914,H
6000001027,51200914,H
6000001027,627800,S
6000001028,627800,S
6000001028,51200914,H
6000001029,627800,S
6000001029,51200914,H
6000001030,51200914,S
6000001030,51120914,H
6000001031,51200914,H
6000001031,51150914,S
6000001032,51150914,S
6000001032,51200914,H
6000001033,51200914,H
6000001033,51150914,S
6000001034,51200914,H
6000001034,51150914,S
6000001035,627800,S
6000001035,51200914,H
6000001036,51200914,H
6000001036,627800,S
6000001037,51200914,H
6000001037,51150914,S
6000001038,51150914,S
6000001038,51200914,H
6000001039,51200914,H
6000001039,51150914,S
6000001040,51200914,H
6000001040,51150914,S
6000001041,51150914,S
6000001041,51200914,H
6000001042,51150914,H
6000001042,447300,S
6000001043,51150914,H
6000001043,401100,S
6000001044,51200914,S
6000001044,51120914,H
6000001045,51120914,H
6000001045,51200914,S
6000001046,51150914,S
6000001046,51200914,H
6000001047,51200914,H
6000001047,51150914,S
6000001048,51200914,S
6000001048,51120914,H
6000001049,51200914,S
6000001049,51120914,H
6000001050,51200914,S
6000001050,51120914,H
6000001051,51150914,S
6000001051,51200914,H
6000001052,51200914,H
6000001052,51150914,S
6000001053,51150914,S
6000001053,51200914,H
6000001054,431000,S
6000001054,51150914,H
6000001055,51150914,H
6000001055,447300,S
6000001056,421000,S
6000001056,51150914,H
6000001057,421000,S
6000001057,51150914,H
6000001058,51120914,H
6000001058,51200914,S
6000001059,51200914,S
6000001059,51120914,H
6000001060,51150914,S
6000001060,51200914,H
6000001061,401100,S
6000001061,51150914,H
7162000331,706510,S
7162000331,706510,H
7162000331,445710,H
7162000331,411100,S
7162000331,706511,H
7162000331,706511,H
7162000331,706511,H
7162000331,706511,H
7162000332,706511,H
7162000332,706511,H
7162000332,706511,H
7162000332,411100,S
7162000332,445710,H
7162000332,706511,H
7162000333,445710,H
7162000333,706511,H
7162000333,411100,S
7162000334,411100,S
7162000334,706511,H
7162000334,445710,H
7162000335,706511,H
7162000335,411100,S
7162000335,445710,H
7162000336,411100,S
7162000336,707411,H
7162000336,445710,H
7162000337,706513,H
7162000337,706513,H
7162000337,445710,H
7162000337,706513,H
7162000337,706513,H
7162000337,445710,H
7162000337,706513,H
7162000337,411100,S
7162000338,706511,H
7162000338,445710,H
7162000338,411100,S
7162000339,706510,H
7162000339,706510,S
7162000339,706511,H
7162000339,706511,H
7162000339,706511,H
7162000339,706511,H
7162000339,445710,H
7162000339,411100,S
7162000340,706511,H
7162000340,706511,H
7162000340,445710,H
7162000340,411100,S
7162000341,706511,H
7162000341,445710,H
7162000341,411100,S
7162000342,706511,H
7162000342,445710,H
7162000342,411100,S
7162000343,445710,H
7162000343,706510,H
7162000343,706511,H
7162000343,706511,H
7162000343,706511,H
7162000343,706510,S
7162000343,411100,S
7162000343,706511,H
7162000344,411100,S
7162000344,706511,H
7162000344,706511,H
7162000344,445710,H
7162000345,411100,S
7162000345,707100,H
7162000345,445710,H
7162000346,411400,S
7162000346,707250,H
7162000347,706511,H
7162000347,706510,S
7162000347,445710,H
7162000347,706511,H
7162000347,706510,H
7162000347,706511,H
7162000347,411100,S
7162000348,706511,H
7162000348,706511,H
7162000348,411100,S
7162000348,445710,H
7162000349,411100,S
7162000349,445710,H
7162000349,706511,H
7162000350,706180,H
7162000350,411450,S
7162000351,411450,S
7162000351,706180,H
7162000352,706180,H
7162000352,411450,S
7162000353,706180,H
7162000353,411450,S
7162000354,445710,H
7162000354,706110,H
